"Order #","MSS PO","Enrollment #","Order Recv. Date","Date ORD ACK","Customer Name","SKU Ordered",Appliance,Qty,"Service SKU","Service Level",Address,City,State,Postal,Country,"Serial #","Expected ship date","Actual Ship Date","INCO Terms",Carrier,"Tracking #","Customs Arrival Date","Final Delivery Date"
012377,6000365983,"FSR 8869",04/18/2016,,Atkins,3M2-00002,8600,1.00,3M2-00006,Premium,"1201 North Hall Data Center",London,"London ",E149YY,"United Kingdom",SHG1015104L7BB5,,04/22/2016,DDP,DHL,2862373275,,
012375,6000365823,72698628,04/15/2016,,"The Group Limited",3M2-00001,8100,1.00,3M2-00006,Premium,"Level 11, 157 Lambton Quay",Wellington,WGN,06011,"New Zealand",SHG0997879L7CCD,,05/02/2016,DAP,DHL,2862373463,,
012373,6000365824,"FSR 9528",04/15/2016,,Dell,3M2-00002,8600,1.00,3M2-00006,Premium,"2300 W. Plano Parkway",Plano,TX,75075,"United States",SHG1015104L7BB9,,04/26/2016,,FEDEX,903099209826,,
012372,6000365644,71936701,04/14/2016,,"Compose IT System AB",3M2-00001,8100,1.00,3M2-00005,Standard,"Elementvägen 8",ÖREBRO,T,"702 27",Sweden,SHG0997879L7C3H,,04/19/2016,DDP,DHL,2862373205,,
012371,6000365599,68384569,04/14/2016,,"Luxottica Group Spa",3M2-00001,8100,1.00,3M2-00006,Premium,"Piazzale Cadorna 3",Milano,"Milano ",20123,Italy,SHG0997879L7C5Y,,04/19/2016,DDP,DHL,2862373216,,
012370,6000365598,57281701,04/14/2016,,"BUI (Pty) Ltd",3M2-00001,8100,1.00,3M2-00005,Standard,"3012 William Nicol Drive",Bryanston,GT,2129,"South Africa",SHG0997879L7C55,,04/19/2016,DAP,DHL,2862373183,,
012369,6000365471,72405486,04/13/2016,,"Ports America Shared Services, Inc.",3M2-00001,8100,1.00,3M2-00005,Standard,"4650 OLD IRONSIDES DR S605726","SANTA CLARA",CA,95054,"United States",SHG0997879L7BFF,,04/20/2016,,FEDEX,903099209150,,
012368,6000365406,76653213,04/13/2016,,Berkadia,3M2-00002,8600,1.00,3M2-00005,Standard,"323 Norristown Road Suite 300",Ambler,PA,19002,"United States",SHG0997877L7C8T,,05/02/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099211090,,
012367,6000365405,8974253,04/13/2016,,"Grupo Aduanal Forwarding Services,",3M2-00001,8100,1.00,3M2-00005,Standard,"8415 El Gato Rd.",Laredo,,78045,Mexico,SHG0997879L7BFN,,04/21/2016,DAP,DHL,903099209182,,
012366,6000365404,90527961,04/13/2016,,REVShare,3M2-00001,8100,1.00,3M2-00005,Standard,"32836 Wolf Store Rd",Temecula,CA,92592,"United States",SHG0997879L7C63,,04/15/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099208532,,
012365,6000365403,75768013,04/13/2016,,"ODMedia BV",3M2-00001,8100,1.00,3M2-00005,Standard,"Dekhuyzenstraat 40",Utrecht,UT,3572WN,Netherlands,,,04/15/2016,DDP,DHL,2862373146,,
012364,6000365221,55859198,04/13/2016,,"oneSource ICT  (LB Havering & LB Ne",3M2-00002,8600,2.00,3M2-00006,Premium,"1000 Dockside Road",London,,"E16 2QU","United Kingdom","SHG0997877L7C8L
 SHG0997877L7C86",,04/26/2016,DAP,DHL,2862373393,,
012363,6000365256,80608172C,04/12/2016,,"Mitsubishi UFJ Securities (USA)",3M2-00002,8600,1.00,3M2-00005,Standard,"800 Secucus Rd",Secaucus,NJ,07094,"United States",SHG0997877L7C7P,,04/14/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099208267,,
012362,6000365223,71378671,04/12/2016,,"SystemsUp Ltd",3M2-00001,8100,1.00,3M2-00006,Premium,"11-21 Paul Street 3rd Floor",London,London,"EC2A 4JU","United Kingdom",SHG0997879L7C59,,04/20/2016,DAP,DHL,2862373231,,
012361,6000365222,55141542,04/12/2016,,"ITEN Solutions - Sistemas de Inform, ATTN: José Cabreira",3M2-00001,8100,1.00,3M2-00006,Premium,Outurela,Carnaxide,Carnaxide,2790-145,Portugal,SHG0997879L7C5R,,04/15/2016,DDP,DHL,2862373150,,
012360,"97292223 | Special POC",,04/12/2016,,"MANDADORI MAGAZINES FRANCE",3M2-00001,8100,1.00,,,"8 rue Francois ory",Montrouge,Montrouge,92120,France,SHG0997879L76YG,,04/15/2016,DDP,DHL,201085758,,
012359,6000364968,84229968B,04/11/2016,,Scottrade,3M2-00002,8600,2.00,3M2-00006,Premium,"1970 Craigshire Drive","SAINT LOUIS",MO,63146,"United States","SHG0997877L7C0B
 SHG0997877L7C2W",,04/18/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099208771,,
012358,6000364967,84229968,04/11/2016,,Scottrade,3M2-00002,8600,1.00,3M2-00006,Premium,"8521 East Princess Dr.",Scottsdale,AZ,85255,"United States",SHG0997877L7C2Y,,04/18/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099208760,,
012357,6000364966,75370276,04/11/2016,,"Workspace Group PLC",3M2-00001,8100,1.00,3M2-00005,Standard,"1-3 Brixton Road Kennington Park",London,NA,"SW9 6DE","United Kingdom",SHG0997879L7C5H,,04/14/2016,DAP,DHL,2862373091,,
012356,6000364564,58189501,04/08/2016,,"Stanley Steemer Interantional, Inc",3M2-00001,8100,1.00,3M2-00005,Standard,"5800 Innovation Dr",Dublin,OH,43016,"United States",SHG0997879L7C61,,04/14/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099208326,,
012355,6000364542,71065187,04/08/2016,,"CPI Services, a.s.",3M2-00002,8600,1.00,3M2-00005,Standard,"Vladislavova 17, Nové Město, Praha",Prague,"Prague ","110 00","Czech Republic",SHG0997877L7CDS,,04/14/2016,DAP,DHL,2862373076,,
012354,6000364541,56483228,04/08/2016,,"Comparex Poland Sp. z o.o.",3M2-00001,8100,1.00,3M2-00006,Premium,"ul. Równoległa 2",Warsaw,MZ,02-235,Poland,SHG0997879L7C5V,,04/13/2016,DAP,DHL,2862373065,,
012353,6000364380,60422201,04/07/2016,,"amp credit technologies",3M2-00001,8100,1.00,3M2-00005,Standard,"9/F Chinachem Leighton Plaza","Hong Kong",,,"Hong Kong",SHG1012533L7925,,04/13/2016,DAP,DHL,2862373021,,
012352,6000364379,69300539,04/07/2016,,Realdolmen,3M2-00001,8100,2.00,3M2-00005,Standard,"Vaucampslaan 42",Huizingen,VSB,1654,Belgium,"SHG1012533L7928
SHG1012533L792L",,04/11/2016,DDP,DHL,2862372892,,
012351,6000364378,55333580,04/07/2016,,"VASP - Distribuidora de Publicacoes",3M2-00001,8100,1.00,3M2-00005,Standard,"MLP - Quinta do Grajal, Venda Seca","Agualva Cacem","Agualva Cacem",2739-511,Portugal,SHG1012533L791T,,04/18/2016,DAP,DHL,2862372925,,
012350,6000364377,80608172,04/07/2016,,"Mitsubishi UFJ Securities (USA)",3M2-00002,8600,1.00,3M2-00005,Standard,"CenturyLink - Mitsubishi UFJ Securities (USA), Inc. - Customer ID - 375151 /Cage 01.AV.034, 3 Corporate Place - 1st floor",Piscataway,NJ,8854,"United States",SHG0997877L7C22,,04/18/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099207786,,
012348,6000364371,90875060,04/07/2016,,"Aztek \ R-Net",3M2-00002,8600,1.00,3M2-00005,Standard,"Aba Hilel Silver 12",Lod,"Lod ",7129409,Israel,SHG0997877L7C1J,,04/15/2016,DAP,DHL,2862373135,,
012347,6000364370,84467771,04/07/2016,,"Aztek \ R-Net",3M2-00001,8100,1.00,3M2-00005,Standard,"Aba Hilel Silver 12",Lod,"Lod ",7129409,Israel,SHG1012533L791Y,,04/15/2016,DAP,DHL," 2862373135",,
012346,6000364369,85990735,04/07/2016,,"NHS Wandsworth CCG",3M2-00001,8100,1.00,3M2-00005,Standard,"Wandsworth CCG,, 1st floor 73-75 Upper Richmond Road,",London,"London ","SW15 2SR","United Kingdom",SHG1012533L792D,,04/13/2016,DAP,DHL,"2862372936
2862372973",,
012345,6000364368,87047626,04/07/2016,,"Aztek \ R-Net",3M2-00002,8600,2.00,3M2-00005,Standard,"Aba Hilel Silver 12",Lod,"Lod ",7129409,Israel,"SHG0997877L7C2M
SHG0997877L7C31",,04/14/2016,DAP,DHL,2862373113,,
012344,6000364266,48807455,04/07/2016,,CITEC,3M2-00002,8600,1.00,3M2-00005,Standard,"B3 Loading Docks 317 Edward Street","Brisbane City",QLD,4000,Australia,SHG0997877L7C87,,04/13/2016,DAP,DHL,2862373010,,
012343,6000364265,69215401,04/07/2016,,"Baker Botts L.L.P.",3M2-00001,8100,1.00,3M2-00006,Premium,"900 Venture Drive Site ID 11530",Allen,TX,75013,"United States",SHG1012533L792M,,04/11/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099207797,,
012342,6000364264,84479733,04/07/2016,,"Booz Allen Hamitlon",3M2-00002,8600,2.00,3M2-00005,Standard,"21701 Filigree Court",Ashburn,VA,20147,"United States","SHG0997877L7CMM
SHG0997877L7CMJ",,05/04/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099211399,,
012340,6000363943,88892423,04/06/2016,,"Linde AG, Engineering Division",3M2-00001,8100,1.00,3M2-00006,Premium,"Dr.-Carl-von-Linde-Str. 6-14",Pullach,BY,82049,Germany,SHG1012533L792G,,04/13/2016,DAP,DHL,2862372984,,
012339,6000363941,5021181,04/06/2016,,"Sol-Tec Ltd",3M2-00001,8100,1.00,3M2-00005,Standard,"Thames Court, 2 Richfield Avenue",Reading,Berkshire,"RG1 8EQ","United Kingdom",SHG1012533L792H,,04/13/2016,DAP,DHL,"2862372855
2862372995",,
012338,6000363942,56909830,04/06/2016,,"DGC Access AB",3M2-00002,8600,1.00,3M2-00005,Standard,"Vasagatan 10",Örebro,,"702 10",Sweden,SHG0997877L7C8P,,04/19/2016,DAP,DHL,2862372962,,
012337,6000363626,87279261,04/05/2016,,"Sol-Tec Ltd",3M2-00002,8600,1.00,3M2-00005,Standard,"Thames Court, Thames Court, 2 Richfield Avenue ",Reading,Berkshire,"RG31 6XX","United Kingdom",SHG0997877L7C1Q,,04/13/2016,DAP,DHL,2862373006,,
012336,6000363625,47286603,04/05/2016,,"Patricia Diaz Garcia - Grupo Aduana",3M2-00001,8100,1.00,3M2-00005,Standard,,Laredo,TX,78045,"United States",SHG1012533L792N,,04/20/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099209171,,
012335,6000363624,6120620,04/05/2016,,"County of Yuba",3M2-00001,8100,1.00,3M2-00005,Standard,"915 8th Street",Marysville,CA,95901,"United States",SHG1012533L792J,,04/07/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099207320,,
012334,6000363622,5691915,04/05/2016,,"Pierce Transit",3M2-00002,8600,1.00,3M2-00006,Premium,"3701 96th ST SW",Lakewood,WA,98499,"United States",SHG0997877L7C83,,04/07/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099207319,,
012333,6000363623,57193140,04/05/2016,,"Land O'Lakes, Inc",3M2-00002,8600,2.00,3M2-00005,Standard,"1200 County Road F  West","Arden Hills",MN,55112,"United States","SHG0997877L7BXJ
SHG0997877L7C30",,04/08/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099207422,,
012332,6000363621,52893654,04/05/2016,,"Merrill Communications LLC",3M2-00002,8600,5.00,3M2-00006,Premium,"1 Merrill Circle","SAINT PAUL",MN,55108,"United States","SHG0997877L7C2X
SHG0997877L7BKQ
SHG0997877L7C82 
SHG0997877L7C20 
SHG0997877L7C85",,04/08/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099207374,,
012330,6000363393,51915971,04/04/2016,,"Stichting Mooiland",3M2-00001,8100,1.00,3M2-00005,Standard,"Arnoud van Gelderweg 69",Grave,NB,"5361 CV",Netherlands,SHG1012533L792B,,04/13/2016,DAP,DHL,2862373054,,
012329,6000363392,49659691,04/04/2016,,"GDM Konsult AB",3M2-00001,8100,1.00,3M2-00005,Standard,"Södra järnvägsgatan 37",Sundsvall,Y,"852 37",Sweden,SHG1012533L791W,,04/07/2016,DDP,DHL,2862372833,,
012328,6000363390,61155278,04/04/2016,,"Milton Roy Europe SAS",3M2-00002,8600,1.00,3M2-00005,Standard,"10 Grande Rue",Pont-Saint-Pierre,Pont-Saint-Pierre,27360,France,SHG0997877L7C2H,,04/26/2016,DAP,DHL,2862373356,,
012327,6000363391,80343694,04/04/2016,,"Kanden System Solutions Co., Inc.",3M2-00001,8100,1.00,3M2-00006,Premium,"IT-Services Dept. #2, 2-3-3, Honjohigashi","Kita-ku,Osaka-shi",Osaka,531-0074,Japan,SHG0997879L7C4L,,04/14/2016,DAP,DHL,2862373102,,
012326,"NFR- 1",N/A,04/04/2016,,Xylos,3M2-00001,8100,1.00,,,"Noorderlaan 139",Antwerp,Antwerp,2030,Belgium,SHG1012533L7590,,04/07/2016,DDP,DHL,2862372811,,
012325,6000363307,76936336,04/04/2016,,"Oravel Stays Pvt Ltd (oyorooms)",3M2-00002,8600,1.00,3M2-00006,Premium,"Unit No. 601, 6th Floor Tower B-3",Gurgaon,HR,122001,India,SHG0997877L7C2L,,04/13/2016,DAP,DHL,2862373032,,
012324,6000363039,5854069,04/03/2016,,"Intact Financial Corporation",3M2-00002,8600,3.00,3M2-00005,Standard,"455 St-Joseph",St-Hyacinthe,QC,J2S8K8,Canada,"SHG0997877L7C21
SHG0997877L7C2J
SHG0997877L7C2K",,04/12/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION","90309920
903099207010, 903099207021, 903099207032",,
012323,6000363132,49663571,04/03/2016,,"G&L Geißendörfer & Leschinsky GmbH",3M2-00001,8100,1.00,3M2-00006,Premium,"Maarweg 149-161",Cologne,NW,50825,Germany,SHG0997879L7BYX,,04/08/2016,DDP,DHL,2862372774,,
012322,6000362848,82490855,04/01/2016,,"Equity Trustees Limited",3M2-00001,8100,1.00,3M2-00005,Standard,"575 Bourke Street Level 2",Melbourne,VIC,3000,Australia,SHG0997879L7C05,,04/08/2016,DAP,DHL,2862372800,,
012321,6000363040,74237581,04/01/2016,,Prologis,3M2-00001,8100,3.00,3M2-00006,Premium,"4545 Airport Way",Denver,CO,80239,"United States","SHG0997879L7BYW
SHG0997879L7C0F
SHG0997879L7C0V",,04/04/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION","903099206698, 903099206702, 903099206713",,
012320,"97292223 | POC-008",POC640843,03/31/2016,,"San Diego State University",3M2-00001,8100,1.00,,,"Education Business Administration  EBA-134","San Diego ",CA,"92182 ","United States",SHG0997879L7BHG,,04/26/2016,,FEDEX,"903099209815
 903099209815",,
012319,6000362847,6994971,03/31/2016,,"Patricia Diaz Garcia - Grupo Aduana",3M2-00001,8100,1.00,3M2-00006,Premium,"8415 El Gato Rd",Laredo,TX,78045,"United States",SHG0997879L7C0K,,04/21/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099209230,,
012318,6000362846,78137540,03/31/2016,,"LeanKit, Inc.",3M2-00001,8100,1.00,3M2-00005,Standard,"210 East Main Street",Franklin,TN,37064,"United States",SHG0997879L7BYY,,04/04/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099206665,,
012317,6000362849,6319034,03/31/2016,,"Riverside County Information Techno",3M2-00002,8600,2.00,3M2-00005,Standard,"1960 Chicago Ave, Building F",Riverside,CA,92507,"United States","SHG0997877L7C1Y
SHG0997877L7C0R",,04/04/2016,,FEDEX,"903099206610, 903099206621",,
012316,6000362005,77135420B,03/30/2016,,"American Financial Services Inc",3M2-00002,8600,1.00,3M2-00005,Standard,"9 Sylvan Way",Parsippany,NJ,07054,"United States",SHG0997877L7C1N,,04/20/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099206724,,
012315,6000362646,83707279,03/30/2016,,"Munro Market Research Limited",3M2-00001,8100,1.00,3M2-00005,Standard,"Discovery House","High Wycombe",BKM,"HP13 6AE","United Kingdom",SHG0997879L7BY7,,04/18/2016,DAP,DHL,2862372785,,
012314,6000362433,49957124,03/29/2016,,"LG N-Sys INC",3M2-00002,8600,1.00,3M2-00006,Premium,"LG Mapo-Bldg 6F, 155, Mapo-daero",Mapo-gu,11,04143,"South Korea",SHG0997877L7C24,,04/20/2016,DAP,DHL,2862372796,,
012313,6000362004,77135420,03/28/2016,,"American Financial Services Inc",3M2-00001,8100,1.00,3M2-00005,Standard,"American Financial Resources Inc, 9 Sylvan Way",Parsippany,NJ,07054,"United States",SHG0997879L7C02,,04/01/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099206323,,
012310,"97292223 | POC-007",POC1267199,03/25/2016,,"Boulder County Administrative Services Dept./IT",3M2-00001,8100,1.00,,,"2025 14th Street"," Boulder ","CO ",80302,"United States",SSG0997879L70E8,,04/01/2016,,FEDEX,903099206334,,
012309,6000361871,57421400,03/25/2016,,"Sam Hunter",3M2-00001,8100,1.00,3M2-00006,Premium,"1201 North Hall Data Center","Santa Barbara",CA,93106,"United States",SHG0997879L7BGM,,04/18/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099205810,,
012308,"97292223 | POC-006",POC178XD26653,03/25/2016,,Medtronic,3M2-00001,8100,1.00,,,"Moundsview TOC Lab, MVN100-RFS, 8200 Coral Sea Street N.E. ","Mounds View",MN,55112,"United States",,,04/05/2016,,FEDEX,903099205989,,
012307,6000361633,7326138,03/24/2016,,"Megasis - Sociedade Serviços e, ATTN: Bruno Santos",3M2-00001,8100,1.00,3M2-00006,Premium,"Aeroporto de Lisboa",Lisboa,11,1704-801,Portugal,SHG0997879L7BGJ,,03/31/2016,DDP,DHL,5520690254,,
012306,6000361593,64700399B,03/24/2016,,"Plansee Group Service GmbH",3M2-00001,8100,1.00,3M2-00006,Premium,"Großfeldstr. 10 / II",Reutte,7,6600,Austria,SHG0997879L7BJX,,04/11/2016,DAP,DHL,5520690232,,
012305,6000361452,4767809,03/23/2016,,"GF Health Products, Inc",3M2-00001,8100,1.00,3M2-00006,Premium,"2935 North East Pkwy",Atlanta,GA,30360,"United States",SHG0997879L7BP4,,04/11/2016,,FEDEX,903099205783,,
012304,6000361450,8915333,03/23/2016,,"Sol-Tec Ltd.",3M2-00001,8100,1.00,3M2-00006,Premium,"Thames Court 2 Richfield Avenue","Reading Berkshire",,"RG1 8EQ","United Kingdom",SHG0997879L7BG7,,04/11/2016,DAP,DHL,5520690221,,
012303,6000361451,74486565,03/23/2016,,"Mannai Trading Company W.L.L",3M2-00001,8100,1.00,3M2-00005,Standard,"Salwa Road",Doha,,76,Qatar,SHG0997879L7BGR,,04/18/2016,DAP,DHL,5520690210,,
012302,"97292223 | POC-005",POC16037560,03/23/2016,,kCura,3M2-00001,8100,1.00,,,"231 S LaSalle, 8th Floor",Chicago,"IL ",60604,"United States",,,04/21/2016,,FEDEX,903099205750,,
012300,6000361156,8892744,03/22/2016,,"EXCELSOFT TECHNOLOGIES PVT. LTD.",3M2-00001,8100,1.00,3M2-00005,Standard,"1- B HOOTAGALLI INDUSTRIAL AREA",MYSORE,KA,570018,India,SHG0997879L7BFR,,06/16/2016,DAP,DHL,2862374524,,
012299,6000360590,85815760B,03/22/2016,,"Milbank, Tweed, Hadley & McCloy LLP",3M2-00001,8100,1.00,3M2-00006,Premium,"28 Liberty Street 47th Floor","New York",NY,10005,"United States",SHG0997879L7AG4,,04/11/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099205739,,
012298,6000360589,85815760,03/22/2016,,"Milbank, Tweed, Hadley & McCloy LLP",3M2-00002,8600,1.00,3M2-00006,Premium,"28 Liberty Street 47th Floor","New York",NY,10005,"United States",SHG0997877L7C16,,04/11/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099205740,,
012297,6000361082,8180003B,03/22/2016,,"Agência para o Investimento e Comér, ATTN: António Castilho dos Anjos",3M2-00001,8100,1.00,3M2-00005,Standard,"Avenida 5 de Outubro, nº 101, (Diretor de IT)",Lisboa,11,1050-051,Portugal,SHG0997879L7BG0,,03/24/2016,DDP,DHL,5520690173,,
012296,6000360921,6319034,03/21/2016,,"Riverside University Health Systems, ATTN: Nicholas Ramos",3M2-00002,8600,2.00,3M2-00006,Premium,"26520 Cactus Avenue","Moreno Valley",CA,92555,"United States","SHG0997877L7C12
SHG0997877L7C15",,03/25/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION","903099204938 , 903099204949",,
012295,6000360901,63778976,03/21/2016,,"KH Engineering",3M2-00001,8100,1.00,3M2-00006,Premium,"Jan van Galenstraat 2",Schiedam,ZH,3115JG,Netherlands,SHG0997879L7BPG,,03/24/2016,DDP,DHL,5520690184,,
012294,6000360840,79753015,03/21/2016,,"Independent Television News Limited",3M2-00001,8100,1.00,3M2-00006,Premium,"200 Grays Inn Road",London,GB,"WC1X 8XZ","United Kingdom",SHG0997879L7BPB,,03/24/2016,DDP,DHL,5520690195,,
012293,6000360756,61064659,03/21/2016,,"Samaritan Health Services",3M2-00002,8600,1.00,3M2-00005,Standard,"1100 NE Circle Blvd Suite 100",Corvallis,OR,97330,"United States"," SHG0997877L7ANT",,03/31/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099206150,,
012292,6000360595,91216864,03/19/2016,,"SB INTERNATIONAL TRADE COLOMBIA",3M2-00001,8100,1.00,3M2-00005,Standard,"ZONA FRANCA BOGOTA",Bogotá,CUN,111311,Colombia,SHG0997879L7BPF,,04/26/2016,DAP,DHL,2862372844,,
012290,6000360563,48400205,03/18/2016,,"Mount Sinai Medical Center",3M2-00002,8600,2.00,3M2-00006,Premium,"1425 Madison Avenue","New York",NY,10029,"United States","SHG0997877L7C18
SHG0997877L7C1P",,04/04/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION","903099206632, 903099206643",,
012289,6000360548,50964697B,03/18/2016,,"Raleys Superstores",3M2-00002,8600,1.00,3M2-00005,Standard,"500 W. Capitol Ave","West Sacramento",CA,95605,"United States",SHG1015104L7599,,04/05/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099205934,,
012288,6000360482,84087863,03/18/2016,,Equinex,3M2-00001,8100,1.00,3M2-00005,Standard,"Luttenbergweg 4  Equinix AM1",Amsterdam,,1101,Netherlands," SHG0997879L7BJK",,03/22/2016,DAP,DHL,5520690151,,
012287,"97292223 | POC-004",N/A,03/17/2016,,"Gregor Mendel Institute",3M2-00001,8100,1.00,,,"Dr. Bohr-Gasse 3 ","Wien ",.,"1030 ",Austria,SHG0997879L743C,,03/31/2016,DDP,DHL,201084768,,
012286,6000360194,72564644,03/17/2016,,"Evalueserve.com Private Limited",3M2-00002,8600,1.00,3M2-00005,Standard,"6 & 7th Floor, Building No. 4, , Sector 48,",Gurgaon,HR,122001,India,SHG0997877L7C19,,04/22/2016,DAP,DHL,2862373286,,
012285,6000360195,72564644,03/17/2016,,"Evalueserve.com Private Limited",3M2-00002,8600,1.00,3M2-00005,Standard,"Sector 39",Jharsa,"Gurgaon ",122002,India,SHG0997877L7C1L,,04/21/2016,DAP,DHL,2862373242,,
012284,6000360151,47356021,03/17/2016,,"SB INTERNATIONAL TRADE COLOMBIA",3M2-00001,8100,4.00,3M2-00006,Premium,"ZONA FRANCA BOGOTA",Bogotá,CUN,111311,Colombia,"SHG0997879L7BG3
SHG0997879L7BP5 
SHG0997879L7BPL
SHG0997879L7BBW",,04/11/2016,DAP,DHL,5520690206,,
012283,6000360123,5697053,03/16/2016,,"Grupo Aduanal / Patricia Diaz Garci",3M2-00002,8600,1.00,3M2-00005,Standard,"Calle Guatemala 4006 Col. Juarez",Laredo,TAM,88209,"United States"," SHG0997877L7ANW",,04/04/2016,DAP,DHL,903099206426,,
012282,6000360122,54910026,03/16/2016,,"ANGLOGOLD ASHANTI LTD",3M2-00002,8600,1.00,3M2-00006,Premium,"76 RAHIMA MOOSA STREET NEWTOWN",JOHANNESBURG,GT,2001,"South Africa",SHG0997877L7C13,,03/22/2016,DAP,DHL,5520690125,,
012281,6000360119,62150877,03/16/2016,,"vista outdoor",3M2-00001,8100,1.00,3M2-00005,Standard,"1 Vista Way",Anoka,MN,55303,"United States",SHG0997879L7BK5,,03/22/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099204673,,
012280,6000360111,59484414,03/16/2016,,"RSM Australia Pty Ltd",3M2-00001,8100,1.00,3M2-00005,Standard,"8 St Georges Terrace",Perth,WA,6000,Australia,SHG0997879L7C3K,,04/15/2016,DAP,DHL,2862373161,,
012279,6000360113,83447954,03/16/2016,,Mirabeau,3M2-00001,8100,1.00,3M2-00005,Standard,"HJE Wenckebachweg 100",Amsterdam,,1114AD,Netherlands,SHG0997879L7BDC,,03/21/2016,DDP,DHL,5520690140,,
012278,6000360112,8180003,03/16/2016,,"Agência para o Investimento e Comér, ATTN: António Castilho dos Anjos",3M2-00001,8100,1.00,3M2-00005,Standard,"Avenida 5 de Outubro, nº 101, (Diretor de IT)",Lisboa,11,1050-051,Portugal,SHG0997879L7BGK,,03/18/2016,DAP,DHL,5520690092,,
012277,"97292223 | POC-003",POC17HB3D,03/16/2016,,"Abiomed, Inc",3M2-00001,8100,1.00,,,"22 Cherry Hill Drive ","Danvers ","MA ",01923,"United States",SHG0997879L766B,,03/21/2016,,FEDEX,903099204662,,03/24/2016
012276,6000359619,90729148B,03/14/2016,,"Lifespan Corporation",3M2-00002,8600,1.00,3M2-00005,Standard,"167 Point St",Providence,RI,02903,"United States",SHG0997877L7C14,,03/18/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099204559,,
012275,6000359608,66906725,03/14/2016,,Cogstate,3M2-00001,8100,1.00,3M2-00005,Standard,"195 Church Street Floor 11","New Haven",CT,06510,"United States"," SHG0997879L7BFH",,03/21/2016,,"INTERAMERICAN PUBLIC DISTRIBUTION CORPORATION",903099204640,,
